province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,URBAN,,496094,257941,238090,63,108.34,,,5.12,424620,0.82
SINDH,092,KARACHI CENTRAL DISTRICT,LIAQUATABAD SUB-DIVISION,TOTAL,6,449098,233469,215513,116,108.33,74849.67,100,5.28,379058,0.89
SINDH,092,KARACHI CENTRAL DISTRICT,LIAQUATABAD SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,LIAQUATABAD SUB-DIVISION,URBAN,,449098,233469,215513,116,108.33,,,5.28,379058,0.89
SINDH,092,KARACHI CENTRAL DISTRICT,NAZIMABAD SUB-DIVISION,TOTAL,8,446347,233024,213259,64,109.27,55793.38,100,5.43,363193,1.09
SINDH,092,KARACHI CENTRAL DISTRICT,NAZIMABAD SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,NAZIMABAD SUB-DIVISION,URBAN,,446347,233024,213259,64,109.27,,,5.43,363193,1.09
SINDH,092,KARACHI CENTRAL DISTRICT,NEW KARACHI SUB-DIVISION,TOTAL,18,871245,452843,418282,120,108.26,48402.5,100,5.81,582866,2.13
SINDH,092,KARACHI CENTRAL DISTRICT,NEW KARACHI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,NEW KARACHI SUB-DIVISION,URBAN,,871245,452843,418282,120,108.26,,,5.81,582866,2.13
SINDH,092,KARACHI CENTRAL DISTRICT,NORTH NAZIMABAD SUB-DIVISION,TOTAL,23,708598,364751,343716,131,106.12,30808.61,100,5.53,528194,1.56
SINDH,092,KARACHI CENTRAL DISTRICT,NORTH NAZIMABAD SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,NORTH NAZIMABAD SUB-DIVISION,URBAN,,708598,364751,343716,131,106.12,,,5.53,528194,1.56
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,139,2875315,1506788,1368002,525,110.15,20685.72,100,5.64,1510386,3.44
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,RURAL,,,,,,,,,,,
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,URBAN,,2875315,1506788,1368002,525,110.15,,,5.64,1510386,3.44
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,TOTAL,20,761631,401237,360249,145,111.38,38081.55,100,5.33,558702,1.64
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,093,KARACHI EAST DISTRICT,FEROZABAD SUB-DIVISION,URBAN,,761631,401237,360249,145,111.38,,,5.33,558702,1.64
SINDH,093,KARACHI EAST DISTRICT,GULSHAN-E-IQBAL SUB-DIVISION,TOTAL,29,841800,433347,408298,155,106.13,29027.59,100,5.33,440447,3.46
SINDH,093,KARACHI EAST DISTRICT,GULSHAN-E-IQBAL SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,093,KARACHI EAST DISTRICT,GULSHAN-E-IQBAL SUB-DIVISION,URBAN,,841800,433347,408298,155,106.13,,,5.33,440447,3.46
SINDH,093,KARACHI EAST DISTRICT,GULZAR-E-HIJRI SUB-DIVISION,TOTAL,79,792451,421544,370756,151,113.7,10031.03,100,6.56,122852,10.29
SINDH,093,KARACHI EAST DISTRICT,GULZAR-E-HIJRI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,093,KARACHI EAST DISTRICT,GULZAR-E-HIJRI SUB-DIVISION,URBAN,,792451,421544,370756,151,113.7,,,6.56,122852,10.29
SINDH,093,KARACHI EAST DISTRICT,JAMSHED QUARTERS SUB-DIVISION,TOTAL,11,479433,250660,228699,74,109.6,43584.82,100,5.42,388385,1.11
SINDH,093,KARACHI EAST DISTRICT,JAMSHED QUARTERS SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,093,KARACHI EAST DISTRICT,JAMSHED QUARTERS SUB-DIVISION,URBAN,,479433,250660,228699,74,109.6,,,5.42,388385,1.11
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,TOTAL,122,1769230,930691,838349,190,111.01,14501.89,100,5.43,1468579,0.98
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,KARACHI SOUTH DISTRICT,URBAN,,1769230,930691,838349,190,111.01,,,5.43,1468579,0.98
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,TOTAL,4,128313,69314,58990,9,117.5,32078.25,100,4.99,131880,-0.14
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,ARAM BAGH SUB-DIVISION,URBAN,,128313,69314,58990,9,117.5,,,4.99,131880,-0.14
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,TOTAL,73,473119,255640,217438,41,117.57,6481.08,100,5.24,282580,2.74
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,CIVIL LINES SUB-DIVISION,URBAN,,473119,255640,217438,41,117.57,,,5.24,282580,2.74
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,TOTAL,4,363967,188988,174945,34,108.03,90991.75,100,5.32,325716,0.59
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,GARDEN SUB-DIVISION,URBAN,,363967,188988,174945,34,108.03,,,5.32,325716,0.59
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,TOTAL,6,661926,341179,320658,89,106.4,110321,100,5.81,594966,0.56
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,LYARI SUB-DIVISION,URBAN,,661926,341179,320658,89,106.4,,,5.81,594966,0.56
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,TOTAL,35,141905,75570,66318,17,113.95,4054.43,100,5.21,133437,0.32
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,094,KARACHI SOUTH DISTRICT,SADDAR SUB-DIVISION,URBAN,,141905,75570,66318,17,113.95,,,5.21,133437,0.32
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,929,3907065,2056119,1850580,366,111.11,4205.67,92.76,6.13,2089509,3.34
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,,282858,148703,134139,16,110.86,,,6.38,179935,2.4
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,,3624207,1907416,1716441,350,111.13,,,6.11,1909574,3.42
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,34,832583,434973,397480,130,109.43,24487.74,100,6.4,406264,3.84
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,,832583,434973,397480,130,109.43,,,6.4,406165,3.84
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,TOTAL,50,401115,214204,186863,48,114.63,8022.3,100,5.95,223450,3.12
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,URBAN,,401115,214204,186863,48,114.63,,,5.95,223450,3.12
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,TOTAL,342,711236,371945,339251,40,109.64,2079.64,77.38,6.25,118267,9.88
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,RURAL,,160904,84561,76340,3,110.77,,,6.84,118267,1.63
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,URBAN,,550332,287384,262911,37,109.31,,,6.1,,
SINDH,095,KARACHI WEST DISTRICT,MAURIPUR SUB-DIVISION,TOTAL,450,192565,102172,90377,16,113.05,427.92,36.67,6.04,85980,4.33
SINDH,095,KARACHI WEST DISTRICT,MAURIPUR SUB-DIVISION,RURAL,,121954,64142,57799,13,110.97,,,5.86,38055,6.31
SINDH,095,KARACHI WEST DISTRICT,MAURIPUR SUB-DIVISION,URBAN,,70611,38030,32578,3,116.74,,,6.39,47925,2.06
SINDH,095,KARACHI WEST DISTRICT,MOMINABAD SUB-DIVISION,TOTAL,19,845797,438296,407422,79,107.58,44515.63,100,5.78,596593,1.85
SINDH,095,KARACHI WEST DISTRICT,MOMINABAD SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,095,KARACHI WEST DISTRICT,MOMINABAD SUB-DIVISION,URBAN,,845797,438296,407422,79,107.58,,,5.78,596593,1.85
SINDH,095,KARACHI WEST DISTRICT,ORANGI SUB-DIVISION,TOTAL,9,520195,271646,248524,25,109.3,57799.44,100,6.29,337186,2.3
SINDH,095,KARACHI WEST DISTRICT,ORANGI SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,095,KARACHI WEST DISTRICT,ORANGI SUB-DIVISION,URBAN,,520195,271646,248524,25,109.3,,,6.29,313672,2.69
SINDH,095,KARACHI WEST DISTRICT,SITE SUB-DIVISION,TOTAL,25,403574,222883,180663,28,123.37,16142.96,100,6.23,321769,1.2
SINDH,095,KARACHI WEST DISTRICT,SITE SUB-DIVISION,RURAL,,,,,,,,,,,
SINDH,095,KARACHI WEST DISTRICT,SITE SUB-DIVISION,URBAN,,403574,222883,180663,28,123.37,,,6.23,321769,1.2
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,TOTAL,3371,705362,348315,357004,43,97.57,209.24,7.24,9.38,430796,2.62
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,RURAL,,654276,322688,331546,42,97.33,,,9.38,402903,2.58
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK DISTRICT,URBAN,,51086,25627,25458,1,100.66,,,9.31,27893,3.23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,TOTAL,1465,155482,75250,80221,11,93.8,106.13,,9.03,98626,2.42
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,RURAL,,155482,75250,80221,11,93.8,,,9.03,98626,2.42
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,BANDA DAUD SHAH TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK TEHSIL,TOTAL,1299,292829,143957,148851,21,96.71,225.43,17.45,9.17,175758,2.72
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK TEHSIL,RURAL,,241743,118330,123393,20,95.9,,,9.14,147865,2.62
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,KARAK TEHSIL,URBAN,,51086,25627,25458,1,100.66,,,9.31,27893,3.23
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,TAKHT-E-NASRATI TEHSIL,TOTAL,607,257051,129108,127932,11,100.92,423.48,,9.87,156412,2.64
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,TAKHT-E-NASRATI TEHSIL,RURAL,,257051,129108,127932,11,100.92,,,9.87,156412,2.64
KHYBER PAKTUNKHWA,012,KARAK DISTRICT,TAKHT-E-NASRATI TEHSIL,URBAN,,,,,,,,,,,
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2580,1090336,564663,525558,115,107.44,422.61,23.26,5.84,677120,2.53
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,RURAL,,836677,433432,403169,76,107.51,,,5.89,509199,2.64
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,URBAN,,253659,131231,122389,39,107.22,,,5.7,167921,2.19
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,TOTAL,654,366111,190070,175998,43,108,559.8,37.19,5.51,217447,2.77
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,RURAL,,229942,119612,110303,27,108.44,,,5.48,124800,3.26
SINDH,076,KASHMOR DISTRICT,KANDHKOT TALUKA,URBAN,,136169,70458,65695,16,107.25,,,5.56,92647,2.04
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,TOTAL,1262,434966,224662,210254,50,106.85,344.66,20.92,6.14,268899,2.56
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,RURAL,,343986,177490,166468,28,106.62,,,6.2,208925,2.65
SINDH,076,KASHMOR DISTRICT,KASHMOR TALUKA,URBAN,,90980,47172,43786,22,107.73,,,5.95,59974,2.21
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,TOTAL,664,289259,149931,139306,22,107.63,435.63,9.16,5.87,190774,2.21
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,RURAL,,262749,136330,126398,21,107.86,,,5.89,175474,2.14
SINDH,076,KASHMOR DISTRICT,TANGWANI TALUKA,URBAN,,26510,13601,12908,1,105.37,,,5.62,15300,2.93
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,TOTAL,3995,3454881,1788617,1666044,220,107.36,864.8,25.78,6.58,2354506,2.03
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,RURAL,,2564101,1328622,1235368,111,107.55,,,6.67,1812115,1.84
PUNJAB,054,KASUR DISTRICT,KASUR DISTRICT,URBAN,,890780,459995,430676,109,106.81,,,6.33,542391,2.64
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,TOTAL,1212,826323,426240,400033,50,106.55,681.78,19.69,6.47,584567,1.83
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,RURAL,,663615,341604,321991,20,106.09,,,6.55,523694,1.25
PUNJAB,054,KASUR DISTRICT,CHUNIAN TEHSIL,URBAN,,162708,84636,78042,30,108.45,,,6.18,60873,5.3
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,TOTAL,1493,1333583,690890,642601,92,107.51,893.22,36.64,6.59,902792,2.07
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,RURAL,,845004,438789,406176,39,108.03,,,6.74,575903,2.03
PUNJAB,054,KASUR DISTRICT,KASUR TEHSIL,URBAN,,488579,252101,236425,53,106.63,,,6.35,326889,2.13
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,TOTAL,398,360523,186871,173628,24,107.63,905.84,16.34,6.76,232911,2.32
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,RURAL,,301629,156736,144879,14,108.18,,,6.85,193356,2.36
PUNJAB,054,KASUR DISTRICT,KOT RADHA KISHAN TEHSIL,URBAN,,58894,30135,28749,10,104.82,,,6.32,39555,2.11
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,TOTAL,892,934452,484616,449782,54,107.74,1047.59,19.33,6.58,634236,2.06
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,RURAL,,753853,391493,362322,38,108.05,,,6.62,519162,1.98
PUNJAB,054,KASUR DISTRICT,PATTOKI TEHSIL,URBAN,,180599,93123,87460,16,106.47,,,6.42,115074,2.4
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,TOTAL,22539,907182,492878,414202,102,118.99,40.25,33.29,6.58,413204,4.22
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,RURAL,,605162,327327,277773,62,117.84,,,6.65,344601,3
BALOCHISTAN,112,KECH DISTRICT,KECH DISTRICT,URBAN,,302020,165551,136429,40,121.35,,,6.45,68603,8.1
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,TOTAL,1238,44595,23222,21373,,108.65,36.02,,6.19,19560,4.42
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,RURAL,,44595,23222,21373,,108.65,,,6.19,19560,4.42
BALOCHISTAN,112,KECH DISTRICT,BALNIGORE SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,112,KECH DISTRICT,BULAIDA SUB-TEHSIL,TOTAL,1997,77148,41872,35265,11,118.74,38.63,51.65,7.13,35251,4.2
BALOCHISTAN,112,KECH DISTRICT,BULAIDA SUB-TEHSIL,RURAL,,37302,20624,16673,5,123.7,,,7.47,35251,0.3
BALOCHISTAN,112,KECH DISTRICT,BULAIDA SUB-TEHSIL,URBAN,,39846,21248,18592,6,114.29,,,6.84,,
BALOCHISTAN,112,KECH DISTRICT,DASHT SUB-TEHSIL,TOTAL,2486,76470,41008,35459,3,115.65,30.76,,6.86,39061,3.59
BALOCHISTAN,112,KECH DISTRICT,DASHT SUB-TEHSIL,RURAL,,76470,41008,35459,3,115.65,,,6.86,39061,3.59
BALOCHISTAN,112,KECH DISTRICT,DASHT SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,112,KECH DISTRICT,HOSHAB SUB-TEHSIL,TOTAL,2213,52947,30389,22549,9,134.77,23.93,,6.55,37819,1.78
BALOCHISTAN,112,KECH DISTRICT,HOSHAB SUB-TEHSIL,RURAL,,52947,30389,22549,9,134.77,,,6.55,37819,1.78
BALOCHISTAN,112,KECH DISTRICT,HOSHAB SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,112,KECH DISTRICT,KECH (TURBAT) TEHSIL,TOTAL,9742,416608,228779,187771,58,121.84,42.76,51.33,6.13,157142,5.26
BALOCHISTAN,112,KECH DISTRICT,KECH (TURBAT) TEHSIL,RURAL,,202777,110066,92685,26,118.75,,,6.12,88539,4.45
BALOCHISTAN,112,KECH DISTRICT,KECH (TURBAT) TEHSIL,URBAN,,213831,118713,95086,32,124.85,,,6.14,68603,6.15
BALOCHISTAN,112,KECH DISTRICT,MAND SUB-TEHSIL,TOTAL,1456,50995,27158,23835,2,113.94,35.02,0,6,35281,1.95
BALOCHISTAN,112,KECH DISTRICT,MAND SUB-TEHSIL,RURAL,,50995,27158,23835,2,113.94,,,6,35281,1.95
BALOCHISTAN,112,KECH DISTRICT,MAND SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,112,KECH DISTRICT,TUMP SUB-TEHSIL,TOTAL,1945,146008,79412,66580,16,119.27,75.07,33.11,7.81,51234,5.66
BALOCHISTAN,112,KECH DISTRICT,TUMP SUB-TEHSIL,RURAL,,97665,53822,43829,14,122.8,,,7.83,51234,3.45
BALOCHISTAN,112,KECH DISTRICT,TUMP SUB-TEHSIL,URBAN,,48343,25590,22751,2,112.48,,,7.77,,
BALOCHISTAN,112,KECH DISTRICT,ZAMORAN SUB-TEHSIL,TOTAL,1462,42411,21038,21370,3,98.45,29.01,,7.7,37856,0.6
BALOCHISTAN,112,KECH DISTRICT,ZAMORAN SUB-TEHSIL,RURAL,,42411,21038,21370,3,98.45,,,7.7,37856,0.6
BALOCHISTAN,112,KECH DISTRICT,ZAMORAN SUB-TEHSIL,URBAN,,,,,,,,,,,
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,TOTAL,15910,2405190,1240254,1164826,110,106.48,151.17,32.31,5.83,1547751,2.34
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,RURAL,,1628184,839512,788651,21,106.45,,,5.83,1182535,1.69
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR DISTRICT,URBAN,,777006,400742,376175,89,106.53,,,5.83,365216,4.05
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,TOTAL,946,224088,114999,109086,3,105.42,236.88,19.34,5.18,146436,2.26
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,RURAL,,180739,92903,87833,3,105.77,,,5.2,130530,1.72
SINDH,081,KHAIRPUR DISTRICT,FAIZ GANJ TALUKA,URBAN,,43349,22096,21253,,103.97,,,5.06,15906,5.41
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,TOTAL,582,263218,135633,127577,8,106.31,452.26,35.67,6.11,173252,2.22
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,RURAL,,169334,87377,81954,3,106.62,,,6.13,132370,1.3
SINDH,081,KHAIRPUR DISTRICT,GAMBAT TALUKA,URBAN,,93884,48256,45623,5,105.77,,,6.08,40882,4.46
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,TOTAL,585,440412,227622,212736,54,107,752.84,52.64,5.64,275255,2.5
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,RURAL,,208567,107578,100984,5,106.53,,,5.56,150316,1.74
SINDH,081,KHAIRPUR DISTRICT,KHAIRPUR TALUKA,URBAN,,231845,120044,111752,49,107.42,,,5.71,124939,3.3
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,TOTAL,531,340297,174559,165729,9,105.33,640.86,27.97,6.03,228630,2.11
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,RURAL,,245116,125674,119438,4,105.22,,,6.1,184360,1.51
SINDH,081,KHAIRPUR DISTRICT,KINGRI TALUKA,URBAN,,95181,48885,46291,5,105.6,,,5.87,44270,4.1
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,TOTAL,520,348582,179985,168588,9,106.76,670.35,24.57,5.9,227968,2.26
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,RURAL,,262926,135854,127072,,106.91,,,5.89,182369,1.94
SINDH,081,KHAIRPUR DISTRICT,KOT DIJI TALUKA,URBAN,,85656,44131,41516,9,106.3,,,5.92,45599,3.37
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,TOTAL,631,352764,181338,171417,9,105.79,559.06,26.61,5.95,226373,2.36
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,RURAL,,258899,133128,125771,,105.85,,,5.96,183203,1.83
SINDH,081,KHAIRPUR DISTRICT,MIRWAH TALUKA,URBAN,,93865,48210,45646,9,105.62,,,5.9,43170,4.16
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,TOTAL,11611,160643,84529,76112,2,111.06,13.84,24.04,5.63,92387,2.95
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,RURAL,,122023,64315,57708,,111.45,,,5.69,92387,1.47
SINDH,081,KHAIRPUR DISTRICT,NARA TALUKA,URBAN,,38620,20214,18404,2,109.83,,,5.45,,
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,TOTAL,504,275186,141589,133581,16,105.99,546,34.38,6.15,177450,2.33
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,RURAL,,180580,92683,87891,6,105.45,,,6.06,127000,1.87
SINDH,081,KHAIRPUR DISTRICT,SOBHO DERO TALUKA,URBAN,,94606,48906,45690,10,107.04,,,6.32,50450,3.36
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,TOTAL,4349,2920233,1482668,1437272,293,103.16,671.47,20.08,6.22,2068490,1.83
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,RURAL,,2333801,1185319,1148276,206,103.23,,,6.24,1704229,1.67
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL DISTRICT,URBAN,,586432,297349,288996,87,102.89,,,6.15,364261,2.53
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,TOTAL,549,343425,172917,170487,21,101.43,625.55,12.71,6.47,249574,1.69
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,RURAL,,299779,151053,148708,18,101.58,,,6.52,224703,1.53
PUNJAB,072,KHANEWAL DISTRICT,JAHANIAN TEHSIL,URBAN,,43646,21864,21779,3,100.39,,,6.18,24871,3
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,TOTAL,1804,958596,489255,469256,85,104.26,531.37,15.61,6.31,663878,1.95
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,RURAL,,809002,413527,395406,69,104.58,,,6.31,565066,1.9
PUNJAB,072,KHANEWAL DISTRICT,KABIRWALA TEHSIL,URBAN,,149594,75728,73850,16,102.54,,,6.34,98812,2.2
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,TOTAL,784,856257,436109,420039,109,103.83,1092.16,31.66,6.01,607012,1.82
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,RURAL,,585160,297829,287262,69,103.68,,,6.03,455413,1.33
PUNJAB,072,KHANEWAL DISTRICT,KHANEWAL TEHSIL,URBAN,,271097,138280,132777,40,104.14,,,5.97,151599,3.1
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,TOTAL,1212,761955,384387,377490,78,101.83,628.68,16.02,6.24,548026,1.75
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,RURAL,,639860,322910,316900,50,101.9,,,6.22,459047,1.76
PUNJAB,072,KHANEWAL DISTRICT,MIAN CHANNU TEHSIL,URBAN,,122095,61477,60590,28,101.46,,,6.32,88979,1.68
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,14958,162766,84631,78135,,108.31,10.88,31.57,6.56,96900,2.76
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,,111378,57558,53820,,106.95,,,6.04,69094,2.54
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,,51388,27073,24315,,111.34,,,8.05,27806,3.28
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,TOTAL,5072,80703,42192,38511,,109.56,15.91,63.68,7.24,43772,3.27
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,RURAL,,29315,15119,14196,,106.5,,,6.17,15966,3.24
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN TEHSIL,URBAN,,51388,27073,24315,,111.34,,,8.05,27806,3.28
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,TOTAL,3539,49393,25438,23955,,106.19,13.96,,5.86,29768,2.7
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,RURAL,,49393,25438,23955,,106.19,,,5.86,29768,2.7
BALOCHISTAN,106,KHARAN DISTRICT,SAR KHARAN TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,TOTAL,6347,32670,17001,15669,,108.5,5.15,,6.22,23360,1.78
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,RURAL,,32670,17001,15669,,108.5,,,6.22,23360,1.78
BALOCHISTAN,106,KHARAN DISTRICT,SUB TEHSIL TOHMULK,URBAN,,,,,,,,,,,
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,TOTAL,6511,1280372,637474,642791,107,99.17,196.65,27.57,6.06,905711,1.84
PUNJAB,044,KHUSHAB DISTRICT,KHUSHAB DISTRICT,RURAL,,927412,460413,466942,57,98.6,,,6.08,676742,1.67
